Choicesituation,Block,question,mode,cost,alt,striper_length,bluefish_length,striper_keep,striper_rel,bluefish_keep,bluefish_rel,opt_out,fish_other_species,version
43,8,9,PARTY BOAT,130,1,43,34,0,1,6,1,0,0,PARTY BOAT Block 8
43,8,9,PARTY BOAT,50,2,43,28,0,3,0,0,0,0,PARTY BOAT Block 8
43,8,9,PARTY BOAT,90,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 8
43,8,9,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 8
44,8,10,PARTY BOAT,170,1,43,28,2,3,3,4,0,0,PARTY BOAT Block 8
44,8,10,PARTY BOAT,90,2,18,24,0,5,0,0,0,0,PARTY BOAT Block 8
44,8,10,PARTY BOAT,170,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 8
44,8,10,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 8
45,8,11,PARTY BOAT,170,1,33,34,1,4,0,0,0,0,PARTY BOAT Block 8
45,8,11,PARTY BOAT,130,2,43,12,1,0,1,0,0,0,PARTY BOAT Block 8
45,8,11,PARTY BOAT,90,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 8
45,8,11,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 8
46,8,12,PARTY BOAT,170,1,33,34,1,4,0,0,0,0,PARTY BOAT Block 8
46,8,12,PARTY BOAT,50,2,23,12,1,0,1,2,0,0,PARTY BOAT Block 8
46,8,12,PARTY BOAT,90,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 8
46,8,12,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 8
47,8,13,PARTY BOAT,50,1,33,34,1,0,0,0,0,0,PARTY BOAT Block 8
47,8,13,PARTY BOAT,130,2,38,12,1,4,0,0,0,0,PARTY BOAT Block 8
47,8,13,PARTY BOAT,130,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 8
47,8,13,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 8
48,8,14,PARTY BOAT,90,1,43,16,0,1,1,0,0,0,PARTY BOAT Block 8
48,8,14,PARTY BOAT,130,2,18,34,0,5,1,0,0,0,PARTY BOAT Block 8
48,8,14,PARTY BOAT,50,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 8
48,8,14,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 8
49,9,9,PARTY BOAT,90,1,28,16,3,2,0,0,0,0,PARTY BOAT Block 9
49,9,9,PARTY BOAT,130,2,38,34,3,0,6,1,0,0,PARTY BOAT Block 9
49,9,9,PARTY BOAT,170,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 9
49,9,9,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 9
50,9,10,PARTY BOAT,90,1,43,12,1,0,0,0,0,0,PARTY BOAT Block 9
50,9,10,PARTY BOAT,170,2,18,28,0,5,1,0,0,0,PARTY BOAT Block 9
50,9,10,PARTY BOAT,90,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 9
50,9,10,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 9
51,9,11,PARTY BOAT,170,1,33,28,3,0,3,0,0,0,PARTY BOAT Block 9
51,9,11,PARTY BOAT,90,2,23,12,0,3,0,0,0,0,PARTY BOAT Block 9
51,9,11,PARTY BOAT,50,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 9
51,9,11,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 9
52,9,12,PARTY BOAT,170,1,43,16,1,0,1,2,0,0,PARTY BOAT Block 9
52,9,12,PARTY BOAT,50,2,18,34,0,5,1,0,0,0,PARTY BOAT Block 9
52,9,12,PARTY BOAT,50,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 9
52,9,12,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 9
53,9,13,PARTY BOAT,130,1,23,34,3,2,1,0,0,0,PARTY BOAT Block 9
53,9,13,PARTY BOAT,130,2,43,12,3,0,1,0,0,0,PARTY BOAT Block 9
53,9,13,PARTY BOAT,50,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 9
53,9,13,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 9
54,9,14,PARTY BOAT,50,1,23,34,0,5,0,0,0,0,PARTY BOAT Block 9
54,9,14,PARTY BOAT,90,2,33,12,3,0,6,1,0,0,PARTY BOAT Block 9
54,9,14,PARTY BOAT,90,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 9
54,9,14,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 9
55,10,9,PARTY BOAT,130,1,18,16,0,3,0,0,0,0,PARTY BOAT Block 10
55,10,9,PARTY BOAT,170,2,38,34,1,2,1,0,0,0,PARTY BOAT Block 10
55,10,9,PARTY BOAT,90,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 10
55,10,9,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 10
56,10,10,PARTY BOAT,170,1,43,12,0,5,3,4,0,0,PARTY BOAT Block 10
56,10,10,PARTY BOAT,50,2,43,34,0,0,3,0,0,0,PARTY BOAT Block 10
56,10,10,PARTY BOAT,90,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 10
56,10,10,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 10
57,10,11,PARTY BOAT,130,1,43,34,1,4,0,0,0,0,PARTY BOAT Block 10
57,10,11,PARTY BOAT,50,2,18,16,0,0,1,2,0,0,PARTY BOAT Block 10
57,10,11,PARTY BOAT,170,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 10
57,10,11,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 10
58,10,12,PARTY BOAT,170,1,43,28,0,5,1,0,0,0,PARTY BOAT Block 10
58,10,12,PARTY BOAT,50,2,23,16,0,5,0,0,0,0,PARTY BOAT Block 10
58,10,12,PARTY BOAT,130,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 10
58,10,12,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 10
59,10,13,PARTY BOAT,50,1,18,20,0,0,1,0,0,0,PARTY BOAT Block 10
59,10,13,PARTY BOAT,90,2,18,16,0,5,1,0,0,0,PARTY BOAT Block 10
59,10,13,PARTY BOAT,130,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 10
59,10,13,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 10
60,10,14,PARTY BOAT,130,1,18,12,1,2,1,2,0,0,PARTY BOAT Block 10
60,10,14,PARTY BOAT,90,2,43,12,1,0,0,0,0,0,PARTY BOAT Block 10
60,10,14,PARTY BOAT,170,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 10
60,10,14,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 10
61,11,9,PARTY BOAT,170,1,43,20,2,1,0,0,0,0,PARTY BOAT Block 11
61,11,9,PARTY BOAT,90,2,18,34,0,5,0,0,0,0,PARTY BOAT Block 11
61,11,9,PARTY BOAT,170,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 11
61,11,9,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 11
62,11,10,PARTY BOAT,130,1,43,12,0,1,3,4,0,0,PARTY BOAT Block 11
62,11,10,PARTY BOAT,50,2,18,16,0,5,0,0,0,0,PARTY BOAT Block 11
62,11,10,PARTY BOAT,170,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 11
62,11,10,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 11
63,11,11,PARTY BOAT,90,1,43,28,1,0,0,0,0,0,PARTY BOAT Block 11
63,11,11,PARTY BOAT,170,2,18,12,0,3,1,6,0,0,PARTY BOAT Block 11
63,11,11,PARTY BOAT,130,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 11
63,11,11,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 11
64,11,12,PARTY BOAT,50,1,18,34,0,0,1,2,0,0,PARTY BOAT Block 11
64,11,12,PARTY BOAT,170,2,43,16,1,0,1,2,0,0,PARTY BOAT Block 11
64,11,12,PARTY BOAT,170,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 11
64,11,12,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 11
65,11,13,PARTY BOAT,50,1,18,12,0,0,6,1,0,0,PARTY BOAT Block 11
65,11,13,PARTY BOAT,170,2,38,24,0,5,3,0,0,0,PARTY BOAT Block 11
65,11,13,PARTY BOAT,50,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 11
65,11,13,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 11
66,11,14,PARTY BOAT,50,1,18,12,0,1,1,0,0,0,PARTY BOAT Block 11
66,11,14,PARTY BOAT,130,2,43,24,1,2,0,0,0,0,PARTY BOAT Block 11
66,11,14,PARTY BOAT,50,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 11
66,11,14,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 11
67,12,9,PARTY BOAT,90,1,18,34,0,5,0,0,0,0,PARTY BOAT Block 12
67,12,9,PARTY BOAT,50,2,33,12,1,0,0,0,0,0,PARTY BOAT Block 12
67,12,9,PARTY BOAT,50,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 12
67,12,9,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 12
68,12,10,PARTY BOAT,170,1,18,24,0,5,1,6,0,0,PARTY BOAT Block 12
68,12,10,PARTY BOAT,90,2,43,28,1,2,0,0,0,0,PARTY BOAT Block 12
68,12,10,PARTY BOAT,130,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 12
68,12,10,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 12
69,12,11,PARTY BOAT,90,1,23,16,0,3,0,0,0,0,PARTY BOAT Block 12
69,12,11,PARTY BOAT,170,2,18,12,0,5,6,1,0,0,PARTY BOAT Block 12
69,12,11,PARTY BOAT,50,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 12
69,12,11,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 12
70,12,12,PARTY BOAT,90,1,43,34,2,0,1,0,0,0,PARTY BOAT Block 12
70,12,12,PARTY BOAT,170,2,23,12,2,3,3,0,0,0,PARTY BOAT Block 12
70,12,12,PARTY BOAT,50,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 12
70,12,12,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 12
71,12,13,PARTY BOAT,50,1,43,12,1,0,0,0,0,0,PARTY BOAT Block 12
71,12,13,PARTY BOAT,130,2,33,20,3,2,6,0,0,0,PARTY BOAT Block 12
71,12,13,PARTY BOAT,50,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 12
71,12,13,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 12
72,12,14,PARTY BOAT,170,1,18,28,0,5,1,2,0,0,PARTY BOAT Block 12
72,12,14,PARTY BOAT,90,2,18,12,0,0,1,6,0,0,PARTY BOAT Block 12
72,12,14,PARTY BOAT,130,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 12
72,12,14,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 12
73,13,9,PARTY BOAT,90,1,18,12,0,5,0,0,0,0,PARTY BOAT Block 13
73,13,9,PARTY BOAT,50,2,33,28,0,3,0,0,0,0,PARTY BOAT Block 13
73,13,9,PARTY BOAT,90,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 13
73,13,9,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 13
74,13,10,PARTY BOAT,170,1,23,34,0,5,6,1,0,0,PARTY BOAT Block 13
74,13,10,PARTY BOAT,90,2,38,34,1,0,0,0,0,0,PARTY BOAT Block 13
74,13,10,PARTY BOAT,130,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 13
74,13,10,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 13
75,13,11,PARTY BOAT,50,1,43,20,2,1,0,0,0,0,PARTY BOAT Block 13
75,13,11,PARTY BOAT,130,2,43,12,2,3,3,0,0,0,PARTY BOAT Block 13
75,13,11,PARTY BOAT,170,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 13
75,13,11,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 13
76,13,12,PARTY BOAT,170,1,43,16,0,0,6,1,0,0,PARTY BOAT Block 13
76,13,12,PARTY BOAT,130,2,18,16,0,1,1,0,0,0,PARTY BOAT Block 13
76,13,12,PARTY BOAT,170,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 13
76,13,12,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 13
77,13,13,PARTY BOAT,170,1,43,12,3,2,3,0,0,0,PARTY BOAT Block 13
77,13,13,PARTY BOAT,50,2,18,34,0,5,0,0,0,0,PARTY BOAT Block 13
77,13,13,PARTY BOAT,170,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 13
77,13,13,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 13
78,13,14,PARTY BOAT,50,1,23,24,0,0,1,0,0,0,PARTY BOAT Block 13
78,13,14,PARTY BOAT,170,2,43,12,0,5,3,4,0,0,PARTY BOAT Block 13
78,13,14,PARTY BOAT,130,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 13
78,13,14,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 13
79,14,9,PARTY BOAT,50,1,43,20,0,0,1,0,0,0,PARTY BOAT Block 14
79,14,9,PARTY BOAT,170,2,38,34,2,1,0,0,0,0,PARTY BOAT Block 14
79,14,9,PARTY BOAT,50,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 14
79,14,9,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 14
80,14,10,PARTY BOAT,90,1,18,28,1,2,1,0,0,0,PARTY BOAT Block 14
80,14,10,PARTY BOAT,170,2,43,24,1,4,0,0,0,0,PARTY BOAT Block 14
80,14,10,PARTY BOAT,90,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 14
80,14,10,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 14
81,14,11,PARTY BOAT,50,1,18,20,2,1,0,0,0,0,PARTY BOAT Block 14
81,14,11,PARTY BOAT,90,2,43,34,0,0,3,4,0,0,PARTY BOAT Block 14
81,14,11,PARTY BOAT,130,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 14
81,14,11,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 14
82,14,12,PARTY BOAT,170,1,38,34,1,0,1,2,0,0,PARTY BOAT Block 14
82,14,12,PARTY BOAT,130,2,23,16,1,2,0,0,0,0,PARTY BOAT Block 14
82,14,12,PARTY BOAT,50,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 14
82,14,12,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 14
83,14,13,PARTY BOAT,130,1,33,34,3,2,6,0,0,0,PARTY BOAT Block 14
83,14,13,PARTY BOAT,50,2,18,28,0,0,1,0,0,0,PARTY BOAT Block 14
83,14,13,PARTY BOAT,170,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 14
83,14,13,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 14
84,14,14,PARTY BOAT,170,1,18,12,0,3,3,0,0,0,PARTY BOAT Block 14
84,14,14,PARTY BOAT,90,2,43,34,0,0,3,0,0,0,PARTY BOAT Block 14
84,14,14,PARTY BOAT,170,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 14
84,14,14,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 14
85,15,9,PARTY BOAT,170,1,33,12,0,5,0,0,0,0,PARTY BOAT Block 15
85,15,9,PARTY BOAT,50,2,33,12,0,1,0,0,0,0,PARTY BOAT Block 15
85,15,9,PARTY BOAT,50,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 15
85,15,9,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 15
86,15,10,PARTY BOAT,50,1,18,24,0,1,3,0,0,0,PARTY BOAT Block 15
86,15,10,PARTY BOAT,130,2,43,34,3,2,6,0,0,0,PARTY BOAT Block 15
86,15,10,PARTY BOAT,50,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 15
86,15,10,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 15
87,15,11,PARTY BOAT,50,1,18,34,0,3,0,0,0,0,PARTY BOAT Block 15
87,15,11,PARTY BOAT,170,2,28,12,1,0,3,0,0,0,PARTY BOAT Block 15
87,15,11,PARTY BOAT,130,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 15
87,15,11,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 15
88,15,12,PARTY BOAT,50,1,18,16,0,1,3,0,0,0,PARTY BOAT Block 15
88,15,12,PARTY BOAT,170,2,18,34,0,5,3,0,0,0,PARTY BOAT Block 15
88,15,12,PARTY BOAT,130,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 15
88,15,12,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 15
89,15,13,PARTY BOAT,170,1,23,34,0,5,6,1,0,0,PARTY BOAT Block 15
89,15,13,PARTY BOAT,50,2,43,20,0,3,3,0,0,0,PARTY BOAT Block 15
89,15,13,PARTY BOAT,170,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 15
89,15,13,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 15
90,15,14,PARTY BOAT,170,1,33,24,3,0,1,0,0,0,PARTY BOAT Block 15
90,15,14,PARTY BOAT,50,2,23,16,0,1,0,0,0,0,PARTY BOAT Block 15
90,15,14,PARTY BOAT,50,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 15
90,15,14,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 15
91,16,9,PARTY BOAT,170,1,43,20,2,1,0,0,0,0,PARTY BOAT Block 16
91,16,9,PARTY BOAT,50,2,18,34,0,1,0,0,0,0,PARTY BOAT Block 16
91,16,9,PARTY BOAT,50,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 16
91,16,9,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 16
92,16,10,PARTY BOAT,50,1,43,24,1,0,0,0,0,0,PARTY BOAT Block 16
92,16,10,PARTY BOAT,90,2,28,16,1,2,0,0,0,0,PARTY BOAT Block 16
92,16,10,PARTY BOAT,50,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 16
92,16,10,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 16
93,16,11,PARTY BOAT,170,1,38,12,0,3,1,0,0,0,PARTY BOAT Block 16
93,16,11,PARTY BOAT,50,2,18,34,0,1,0,0,0,0,PARTY BOAT Block 16
93,16,11,PARTY BOAT,130,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 16
93,16,11,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 16
94,16,12,PARTY BOAT,130,1,33,16,1,0,1,0,0,0,PARTY BOAT Block 16
94,16,12,PARTY BOAT,90,2,18,34,1,0,0,0,0,0,PARTY BOAT Block 16
94,16,12,PARTY BOAT,90,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 16
94,16,12,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 16
95,16,13,PARTY BOAT,130,1,18,20,0,1,3,0,0,0,PARTY BOAT Block 16
95,16,13,PARTY BOAT,170,2,18,28,0,5,0,0,0,0,PARTY BOAT Block 16
95,16,13,PARTY BOAT,130,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 16
95,16,13,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 16
96,16,14,PARTY BOAT,170,1,43,16,0,1,3,4,0,0,PARTY BOAT Block 16
96,16,14,PARTY BOAT,130,2,38,16,0,3,0,0,0,0,PARTY BOAT Block 16
96,16,14,PARTY BOAT,170,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 16
96,16,14,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 16
97,17,9,PARTY BOAT,90,1,28,12,3,0,0,0,0,0,PARTY BOAT Block 17
97,17,9,PARTY BOAT,50,2,43,34,0,1,0,0,0,0,PARTY BOAT Block 17
97,17,9,PARTY BOAT,90,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 17
97,17,9,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 17
98,17,10,PARTY BOAT,50,1,33,34,1,0,0,0,0,0,PARTY BOAT Block 17
98,17,10,PARTY BOAT,170,2,43,20,3,0,0,0,0,0,PARTY BOAT Block 17
98,17,10,PARTY BOAT,50,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 17
98,17,10,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 17
99,17,11,PARTY BOAT,50,1,18,24,0,1,0,0,0,0,PARTY BOAT Block 17
99,17,11,PARTY BOAT,170,2,43,34,3,0,3,0,0,0,PARTY BOAT Block 17
99,17,11,PARTY BOAT,90,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 17
99,17,11,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 17
100,17,12,PARTY BOAT,90,1,18,28,1,0,1,2,0,0,PARTY BOAT Block 17
100,17,12,PARTY BOAT,170,2,18,12,1,4,0,0,0,0,PARTY BOAT Block 17
100,17,12,PARTY BOAT,50,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 17
100,17,12,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 17
101,17,13,PARTY BOAT,130,1,43,16,2,3,0,0,0,0,PARTY BOAT Block 17
101,17,13,PARTY BOAT,90,2,43,28,0,0,3,0,0,0,PARTY BOAT Block 17
101,17,13,PARTY BOAT,50,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 17
101,17,13,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 17
102,17,14,PARTY BOAT,170,1,18,16,0,5,3,4,0,0,PARTY BOAT Block 17
102,17,14,PARTY BOAT,50,2,18,24,0,0,1,0,0,0,PARTY BOAT Block 17
102,17,14,PARTY BOAT,130,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 17
102,17,14,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 17
103,18,9,PARTY BOAT,50,1,18,34,0,1,0,0,0,0,PARTY BOAT Block 18
103,18,9,PARTY BOAT,130,2,38,12,2,1,3,0,0,0,PARTY BOAT Block 18
103,18,9,PARTY BOAT,90,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 18
103,18,9,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 18
104,18,10,PARTY BOAT,50,1,33,12,1,0,0,0,0,0,PARTY BOAT Block 18
104,18,10,PARTY BOAT,130,2,18,12,3,2,6,1,0,0,PARTY BOAT Block 18
104,18,10,PARTY BOAT,50,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 18
104,18,10,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 18
105,18,11,PARTY BOAT,50,1,18,20,0,1,0,0,0,0,PARTY BOAT Block 18
105,18,11,PARTY BOAT,130,2,43,34,0,1,1,0,0,0,PARTY BOAT Block 18
105,18,11,PARTY BOAT,170,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 18
105,18,11,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 18
106,18,12,PARTY BOAT,170,1,43,28,2,3,0,0,0,0,PARTY BOAT Block 18
106,18,12,PARTY BOAT,90,2,28,12,0,1,3,0,0,0,PARTY BOAT Block 18
106,18,12,PARTY BOAT,50,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 18
106,18,12,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 18
107,18,13,PARTY BOAT,170,1,28,12,1,4,1,6,0,0,PARTY BOAT Block 18
107,18,13,PARTY BOAT,90,2,18,34,0,1,0,0,0,0,PARTY BOAT Block 18
107,18,13,PARTY BOAT,170,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 18
107,18,13,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 18
108,18,14,PARTY BOAT,50,1,33,34,1,2,0,0,0,0,PARTY BOAT Block 18
108,18,14,PARTY BOAT,130,2,38,12,1,0,1,2,0,0,PARTY BOAT Block 18
108,18,14,PARTY BOAT,50,3,0,0,0,0,0,0,0,1,PARTY BOAT Block 18
108,18,14,PARTY BOAT,0,4,0,0,0,0,0,0,1,0,PARTY BOAT Block 18
1,1,9,KAYAK,30,1,18,12,2,0,0,0,0,0,KAYAK Block 1
1,1,9,KAYAK,60,2,43,24,3,0,1,0,0,0,KAYAK Block 1
1,1,9,KAYAK,45,3,0,0,0,0,0,0,0,1,KAYAK Block 1
1,1,9,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 1
2,1,10,KAYAK,60,1,43,24,0,3,3,0,0,0,KAYAK Block 1
2,1,10,KAYAK,45,2,23,12,0,2,0,0,0,0,KAYAK Block 1
2,1,10,KAYAK,60,3,0,0,0,0,0,0,0,1,KAYAK Block 1
2,1,10,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 1
3,1,11,KAYAK,45,1,38,34,1,2,1,0,0,0,KAYAK Block 1
3,1,11,KAYAK,15,2,18,16,0,1,0,0,0,0,KAYAK Block 1
3,1,11,KAYAK,45,3,0,0,0,0,0,0,0,1,KAYAK Block 1
3,1,11,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 1
4,1,12,KAYAK,15,1,18,24,0,2,1,0,0,0,KAYAK Block 1
4,1,12,KAYAK,60,2,43,12,1,0,1,6,0,0,KAYAK Block 1
4,1,12,KAYAK,45,3,0,0,0,0,0,0,0,1,KAYAK Block 1
4,1,12,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 1
5,1,13,KAYAK,15,1,18,34,0,0,1,0,0,0,KAYAK Block 1
5,1,13,KAYAK,60,2,38,12,1,1,0,0,0,0,KAYAK Block 1
5,1,13,KAYAK,15,3,0,0,0,0,0,0,0,1,KAYAK Block 1
5,1,13,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 1
6,1,14,KAYAK,30,1,18,34,0,0,3,0,0,0,KAYAK Block 1
6,1,14,KAYAK,45,2,18,24,0,3,1,0,0,0,KAYAK Block 1
6,1,14,KAYAK,30,3,0,0,0,0,0,0,0,1,KAYAK Block 1
6,1,14,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 1
7,2,9,KAYAK,15,1,28,12,0,3,0,0,0,0,KAYAK Block 2
7,2,9,KAYAK,60,2,33,28,2,0,0,0,0,0,KAYAK Block 2
7,2,9,KAYAK,30,3,0,0,0,0,0,0,0,1,KAYAK Block 2
7,2,9,KAYAK,0,4,0,0,0,0,0,0,1,0,KAYAK Block 2
8,2,10,KAYAK,60,1,18,20,0,1,3,0,0,0,KAYAK Block 2
